Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_30,Rolling_Std_7,DayOfWeek,Month,DayOfMonth,DayOfYear,IsWeekend,Month_Sin,Month_Cos,DayOfYear_Sin,DayOfYear_Cos,Price_Cost_Ratio,Below_Reorder_Point
2024-08-13,SKU_32,WH_3,SUP_4,West,10.0,508.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,11.56,7.0,13.0,12.428571428571429,15.3,3.9096949095440467,1.0,8.0,13.0,226.0,0,-0.8660254037844384,-0.5000000000000004,-0.680773409477016,-0.732494071613579,1.3297872340425532,0
2024-08-14,SKU_32,WH_3,SUP_4,South,4.0,504.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,7.79,10.0,20.0,12.0,14.833333333333334,4.0000000000000435,2.0,8.0,14.0,227.0,0,-0.8660254037844384,-0.5000000000000004,-0.6932812268869771,-0.7206671495538615,1.3297872340425532,0
2024-08-15,SKU_32,WH_3,SUP_4,East,15.0,489.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,15.22,4.0,11.0,9.714285714285714,14.666666666666666,3.1471831698778314,3.0,8.0,15.0,228.0,0,-0.8660254037844384,-0.5000000000000004,-0.7055836101071774,-0.70862667826446,1.3297872340425532,0
2024-08-16,SKU_32,WH_3,SUP_4,East,15.0,474.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,17.95,15.0,12.0,10.285714285714286,14.633333333333333,3.7289089429432667,4.0,8.0,16.0,229.0,0,-0.8660254037844384,-0.5000000000000004,-0.7176769136759615,-0.6963762255968726,1.3297872340425532,0
2024-08-17,SKU_32,WH_3,SUP_4,North,10.0,464.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,12.94,15.0,13.0,10.714285714285714,14.466666666666667,4.111540089159081,5.0,8.0,17.0,230.0,1,-0.8660254037844384,-0.5000000000000004,-0.7295575540864876,-0.6839194216246105,1.3297872340425532,0
2024-08-18,SKU_32,WH_3,SUP_4,South,11.0,453.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.09,10.0,11.0,10.285714285714286,14.0,3.9880774697543515,6.0,8.0,18.0,231.0,1,-0.8660254037844384,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,1.3297872340425532,0
2024-08-19,SKU_32,WH_3,SUP_4,East,12.0,441.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,11.57,11.0,7.0,10.285714285714286,13.6,3.9880774697543515,0.0,8.0,19.0,232.0,0,-0.8660254037844384,-0.5000000000000004,-0.7526668275320083,-0.6584015846980489,1.3297872340425532,0
2024-08-20,SKU_32,WH_3,SUP_4,East,8.0,433.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,16.93,12.0,10.0,11.0,13.3,3.7416573867739893,1.0,8.0,20.0,233.0,0,-0.8660254037844384,-0.5000000000000004,-0.7638886127905429,-0.64534811322955,1.3297872340425532,0
2024-08-21,SKU_32,WH_3,SUP_4,North,17.0,416.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,19.1,8.0,4.0,10.714285714285714,13.1,3.903600291794179,2.0,8.0,21.0,234.0,0,-0.8660254037844384,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,1.3297872340425532,0
2024-08-22,SKU_32,WH_3,SUP_4,South,3.0,413.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,2.52,17.0,15.0,12.571428571428571,13.3,3.2071349029491447,3.0,8.0,22.0,235.0,0,-0.8660254037844384,-0.5000000000000004,-0.7856498550787144,-0.6186714032625032,1.3297872340425532,0
2024-08-23,SKU_32,WH_3,SUP_4,East,14.0,399.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,15.52,3.0,15.0,10.857142857142858,12.866666666666667,4.598136268408919,4.0,8.0,23.0,236.0,0,-0.8660254037844384,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,1.3297872340425532,0
2024-08-24,SKU_32,WH_3,SUP_4,South,11.0,388.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,6.99,14.0,10.0,10.714285714285714,12.966666666666667,4.46147530585593,5.0,8.0,24.0,237.0,1,-0.8660254037844384,-0.5000000000000004,-0.8064799463209447,-0.5912614448635783,1.3297872340425532,0
2024-08-25,SKU_32,WH_3,SUP_4,South,14.0,374.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.45,11.0,11.0,10.857142857142858,12.8,4.450789122113535,6.0,8.0,25.0,238.0,1,-0.8660254037844384,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278,1.3297872340425532,0
2024-08-26,SKU_32,WH_3,SUP_4,South,7.0,367.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,5.66,14.0,12.0,11.285714285714286,12.933333333333334,4.608480795022975,0.0,8.0,26.0,239.0,0,-0.8660254037844384,-0.5000000000000004,-0.8263541987239094,-0.5631507242749189,1.3297872340425532,0
2024-08-27,SKU_32,WH_3,SUP_4,East,9.0,358.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,8.66,7.0,8.0,10.571428571428571,12.566666666666666,4.859943170351684,1.0,8.0,27.0,240.0,0,-0.8660254037844384,-0.5000000000000004,-0.8359254794186365,-0.5488429582847199,1.3297872340425532,0
2024-08-28,SKU_32,WH_3,SUP_4,East,11.0,347.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,12.48,9.0,17.0,10.714285714285714,12.466666666666667,4.785891965429461,2.0,8.0,28.0,241.0,0,-0.8660254037844384,-0.5000000000000004,-0.8452490573530633,-0.5343725582809785,1.3297872340425532,0
2024-08-29,SKU_32,WH_3,SUP_4,North,12.0,335.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,13.94,11.0,3.0,9.857142857142858,12.2,3.9339789623472625,3.0,8.0,29.0,242.0,0,-0.8660254037844384,-0.5000000000000004,-0.8543221697498269,-0.5197438121555157,1.3297872340425532,0
2024-08-30,SKU_32,WH_3,SUP_4,West,10.0,325.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,9.44,12.0,14.0,11.142857142857142,12.233333333333333,2.544836041121478,4.0,8.0,30.0,243.0,0,-0.8660254037844384,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,1.3297872340425532,0
2024-08-31,SKU_32,WH_3,SUP_4,North,14.0,311.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,18.76,10.0,11.0,10.571428571428571,12.1,2.225394561056829,5.0,8.0,31.0,244.0,1,-0.8660254037844384,-0.5000000000000004,-0.8717063187093217,-0.4900286664290594,1.3297872340425532,0
2024-09-01,SKU_32,WH_3,SUP_4,South,20.0,291.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,19.9,14.0,14.0,11.0,12.3,2.5819888974716814,6.0,9.0,1.0,245.0,1,-1.0,-1.8369701987210297e-16,-0.8800122039735356,-0.4749510720670502,1.3297872340425532,0
2024-09-02,SKU_32,WH_3,SUP_4,East,8.0,283.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,7.5,20.0,7.0,11.857142857142858,12.3,4.220133150686618,0.0,9.0,2.0,246.0,0,-1.0,-1.8369701987210297e-16,-0.888057322629493,-0.4597327394521046,1.3297872340425532,0
2024-09-03,SKU_32,WH_3,SUP_4,North,26.0,257.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,25.24,8.0,9.0,12.0,12.133333333333333,4.041451884327424,1.0,9.0,3.0,247.0,0,-1.0,-1.8369701987210297e-16,-0.8958392907349089,-0.4443781781046134,1.3297872340425532,0
2024-09-04,SKU_32,WH_3,SUP_4,East,12.0,245.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,11.92,26.0,11.0,14.428571428571429,12.333333333333334,6.373307431706708,2.0,9.0,4.0,248.0,0,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841,1.3297872340425532,0
2024-09-05,SKU_32,WH_3,SUP_4,North,17.0,228.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,14.67,12.0,12.0,14.571428571428571,12.0,6.294366339755572,3.0,9.0,5.0,249.0,0,-1.0,-1.8369701987210297e-16,-0.9106046300942162,-0.41327860778290443,1.3297872340425532,0
2024-09-06,SKU_32,WH_3,SUP_4,North,0.0,228.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,0.18,17.0,10.0,15.285714285714286,12.133333333333333,6.237368187365745,4.0,9.0,6.0,250.0,0,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,1.3297872340425532,0
2024-09-07,SKU_32,WH_3,SUP_4,North,12.0,216.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,14.08,0.0,14.0,13.857142857142858,11.466666666666667,8.414839499926552,5.0,9.0,7.0,251.0,1,-1.0,-1.8369701987210297e-16,-0.9242907221930934,-0.3816892202666586,1.3297872340425532,1
2024-09-08,SKU_32,WH_3,SUP_4,East,13.0,571.0,6.0,223.0,368.0,5.64,7.5,0.0,0.0,14.03,12.0,20.0,13.571428571428571,11.5,8.443086774735567,6.0,9.0,8.0,252.0,1,-1.0,-1.8369701987210297e-16,-0.9307239310379793,-0.3657225234972692,1.3297872340425532,0
2024-09-09,SKU_32,WH_3,SUP_4,North,9.0,562.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,11.12,13.0,8.0,12.571428571428571,11.533333333333333,7.955231881329082,0.0,9.0,9.0,253.0,0,-1.0,-1.8369701987210297e-16,-0.9368813462954315,-0.34964745525122826,1.3297872340425532,0
2024-09-10,SKU_32,WH_3,SUP_4,South,15.0,547.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,18.8,9.0,26.0,12.714285714285714,11.4,7.867957924694454,1.0,9.0,10.0,254.0,0,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,1.3297872340425532,0
2024-09-11,SKU_32,WH_3,SUP_4,East,9.0,538.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.94,15.0,12.0,11.142857142857142,11.533333333333333,5.520524474738865,2.0,9.0,11.0,255.0,0,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595,1.3297872340425532,0
2024-09-12,SKU_32,WH_3,SUP_4,East,4.0,534.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.27,9.0,17.0,10.714285714285714,11.6,5.5592051504475215,3.0,9.0,12.0,256.0,0,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,1.3297872340425532,0
2024-09-13,SKU_32,WH_3,SUP_4,North,17.0,517.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,16.47,4.0,0.0,8.857142857142858,11.4,5.273473599964653,4.0,9.0,13.0,257.0,0,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,1.3297872340425532,0
2024-09-14,SKU_32,WH_3,SUP_4,West,13.0,504.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,15.28,17.0,12.0,11.285714285714286,11.833333333333334,4.347960660443268,5.0,9.0,14.0,258.0,1,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,1.3297872340425532,0
2024-09-15,SKU_32,WH_3,SUP_4,East,14.0,490.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,11.26,13.0,13.0,11.428571428571429,11.766666666666667,4.39155032826844,6.0,9.0,15.0,259.0,1,-1.0,-1.8369701987210297e-16,-0.9679377830240641,-0.25119006388481957,1.3297872340425532,0
2024-09-16,SKU_32,WH_3,SUP_4,East,11.0,479.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,7.06,14.0,9.0,11.571428571428571,11.733333333333333,4.46680881081576,0.0,9.0,16.0,260.0,0,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,1.3297872340425532,0
2024-09-17,SKU_32,WH_3,SUP_4,East,5.0,474.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,6.41,11.0,15.0,11.857142857142858,11.766666666666667,4.3369947901195545,1.0,9.0,17.0,261.0,0,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,1.3297872340425532,0
2024-09-18,SKU_32,WH_3,SUP_4,West,5.0,469.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,4.71,5.0,9.0,10.428571428571429,11.566666666666666,4.755948656056747,2.0,9.0,18.0,262.0,0,-1.0,-1.8369701987210297e-16,-0.9796136916454901,-0.20089055513063528,1.3297872340425532,0
2024-09-19,SKU_32,WH_3,SUP_4,South,15.0,454.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,10.13,5.0,4.0,9.857142857142858,11.333333333333334,5.177791402666216,3.0,9.0,19.0,263.0,0,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,1.3297872340425532,0
2024-09-20,SKU_32,WH_3,SUP_4,West,11.0,443.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,10.74,15.0,17.0,11.428571428571429,11.566666666666666,4.755948656056747,4.0,9.0,20.0,264.0,0,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,1.3297872340425532,0
2024-09-21,SKU_32,WH_3,SUP_4,East,13.0,430.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.49,11.0,13.0,10.571428571428571,11.366666666666667,4.076646614442804,5.0,9.0,21.0,265.0,1,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,1.3297872340425532,0
2024-09-22,SKU_32,WH_3,SUP_4,North,6.0,424.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,2.99,13.0,14.0,10.571428571428571,11.7,4.076646614442804,6.0,9.0,22.0,266.0,1,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,1.3297872340425532,0
2024-09-23,SKU_32,WH_3,SUP_4,South,5.0,419.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,3.62,6.0,11.0,9.428571428571429,11.433333333333334,4.076646614442804,0.0,9.0,23.0,267.0,0,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066,1.3297872340425532,0
2024-09-24,SKU_32,WH_3,SUP_4,South,10.0,409.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,7.87,5.0,5.0,8.571428571428571,11.233333333333333,4.314979445958924,1.0,9.0,24.0,268.0,0,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,1.3297872340425532,0
2024-09-25,SKU_32,WH_3,SUP_4,North,9.0,400.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,6.8,10.0,5.0,9.285714285714286,11.1,4.029651999626717,2.0,9.0,25.0,269.0,0,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,1.3297872340425532,0
2024-09-26,SKU_32,WH_3,SUP_4,South,16.0,384.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,16.25,9.0,15.0,9.857142857142858,11.166666666666666,3.579039509355012,3.0,9.0,26.0,270.0,0,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,1.3297872340425532,0
2024-09-27,SKU_32,WH_3,SUP_4,North,7.0,377.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,6.7,16.0,11.0,10.0,11.4,3.829708431025398,4.0,9.0,27.0,271.0,0,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,1.3297872340425532,0
2024-09-28,SKU_32,WH_3,SUP_4,South,12.0,365.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,15.38,7.0,13.0,9.428571428571429,11.266666666666667,3.95209408023746,5.0,9.0,28.0,272.0,1,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,1.3297872340425532,0
2024-09-29,SKU_32,WH_3,SUP_4,North,16.0,349.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,20.82,12.0,6.0,9.285714285714286,11.266666666666667,3.8172540616821578,6.0,9.0,29.0,273.0,1,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,1.3297872340425532,0
2024-09-30,SKU_32,WH_3,SUP_4,West,1.0,348.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,5.97,16.0,5.0,10.714285714285714,11.466666666666667,4.231401884099672,0.0,9.0,30.0,274.0,0,-1.0,-1.8369701987210297e-16,-0.9999907397361901,0.004303538296243821,1.3297872340425532,0
2024-10-01,SKU_32,WH_3,SUP_4,East,13.0,335.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,9.36,1.0,10.0,10.142857142857142,11.033333333333333,5.273473599964653,1.0,10.0,1.0,275.0,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,1.3297872340425532,0
2024-10-02,SKU_32,WH_3,SUP_4,South,7.0,328.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,11.34,13.0,9.0,10.571428571428571,10.8,5.380741673076426,2.0,10.0,2.0,276.0,0,-0.8660254037844386,0.5000000000000001,-0.9992500112396835,0.03872228089217399,1.3297872340425532,0
2024-10-03,SKU_32,WH_3,SUP_4,South,15.0,313.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,17.45,7.0,16.0,10.285714285714286,10.766666666666667,5.529143565818211,3.0,10.0,3.0,277.0,0,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,1.3297872340425532,0
2024-10-04,SKU_32,WH_3,SUP_4,North,11.0,302.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,13.56,15.0,7.0,10.142857142857142,10.4,5.367450401216964,4.0,10.0,4.0,278.0,0,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,1.3297872340425532,0
2024-10-05,SKU_32,WH_3,SUP_4,East,12.0,290.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,13.83,11.0,12.0,10.714285714285714,10.366666666666667,5.186980037050677,5.0,10.0,5.0,279.0,1,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,1.3297872340425532,0
2024-10-06,SKU_32,WH_3,SUP_4,South,8.0,282.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.68,12.0,16.0,10.714285714285714,10.2,5.186980037050677,6.0,10.0,6.0,280.0,1,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,1.3297872340425532,0
2024-10-07,SKU_32,WH_3,SUP_4,North,11.0,271.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,14.21,8.0,1.0,9.571428571428571,10.466666666666667,4.685336802448817,0.0,10.0,7.0,281.0,0,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.12447926388678869,1.3297872340425532,0
2024-10-08,SKU_32,WH_3,SUP_4,West,16.0,255.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,19.54,11.0,13.0,11.0,10.433333333333334,2.768874620972753,1.0,10.0,8.0,282.0,0,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,1.3297872340425532,0
2024-10-09,SKU_32,WH_3,SUP_4,South,16.0,239.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,17.31,16.0,7.0,11.428571428571429,10.533333333333333,3.3094381626465372,2.0,10.0,9.0,283.0,0,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475,1.3297872340425532,0
2024-10-10,SKU_32,WH_3,SUP_4,East,0.0,239.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,0.26,16.0,15.0,12.714285714285714,10.766666666666667,3.0394235042348994,3.0,10.0,10.0,284.0,0,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777,1.3297872340425532,0
2024-10-11,SKU_32,WH_3,SUP_4,South,12.0,227.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,12.99,0.0,11.0,10.571428571428571,10.266666666666667,5.472876844254885,4.0,10.0,11.0,285.0,0,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,1.3297872340425532,0
2024-10-12,SKU_32,WH_3,SUP_4,South,19.0,208.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,23.34,12.0,12.0,10.714285714285714,10.366666666666667,5.498917642417969,5.0,10.0,12.0,286.0,1,-0.8660254037844386,0.5000000000000001,-0.9778483415056568,0.20931464596304888,1.3297872340425532,1
2024-10-13,SKU_32,WH_3,SUP_4,West,9.0,668.0,6.0,223.0,469.0,5.64,7.5,0.0,0.0,4.81,19.0,8.0,11.714285714285714,10.866666666666667,6.343350474165492,6.0,10.0,13.0,287.0,1,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,1.3297872340425532,0
2024-10-14,SKU_32,WH_3,SUP_4,South,11.0,657.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,10.89,9.0,11.0,11.857142857142858,10.6,6.256425268702366,0.0,10.0,14.0,288.0,0,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,1.3297872340425532,0
2024-10-15,SKU_32,WH_3,SUP_4,East,18.0,639.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,23.95,11.0,16.0,11.857142857142858,10.533333333333333,6.256425268702366,1.0,10.0,15.0,289.0,0,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,1.3297872340425532,0
2024-10-16,SKU_32,WH_3,SUP_4,North,13.0,626.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,12.09,18.0,16.0,12.142857142857142,10.666666666666666,6.517376042257406,2.0,10.0,16.0,290.0,0,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.27609697309746883,1.3297872340425532,0
2024-10-17,SKU_32,WH_3,SUP_4,South,4.0,622.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,11.05,13.0,0.0,11.714285714285714,10.733333333333333,6.317021600783256,3.0,10.0,17.0,291.0,0,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,1.3297872340425532,0
2024-10-18,SKU_32,WH_3,SUP_4,East,3.0,619.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,0.2,4.0,12.0,12.285714285714286,10.7,5.15474815790538,4.0,10.0,18.0,292.0,0,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,1.3297872340425532,0
2024-10-19,SKU_32,WH_3,SUP_4,South,14.0,605.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,10.71,3.0,19.0,11.0,10.633333333333333,6.244997998398426,5.0,10.0,19.0,293.0,1,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,1.3297872340425532,0
2024-10-20,SKU_32,WH_3,SUP_4,West,18.0,587.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,14.55,14.0,9.0,10.285714285714286,10.6,5.407226205560074,6.0,10.0,20.0,294.0,1,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,1.3297872340425532,0
2024-10-21,SKU_32,WH_3,SUP_4,South,17.0,570.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,15.4,18.0,11.0,11.571428571428571,10.833333333333334,6.078847008469722,0.0,10.0,21.0,295.0,0,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,1.3297872340425532,0
2024-10-22,SKU_32,WH_3,SUP_4,South,11.0,559.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,10.42,17.0,18.0,12.428571428571429,10.966666666666667,6.39940473422187,1.0,10.0,22.0,296.0,0,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,1.3297872340425532,0
2024-10-23,SKU_32,WH_3,SUP_4,North,8.0,551.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,8.87,11.0,13.0,11.428571428571429,11.133333333333333,5.912053869204956,2.0,10.0,23.0,297.0,0,-0.8660254037844386,0.5000000000000001,-0.9209712877166346,0.38963044953078774,1.3297872340425532,0
2024-10-24,SKU_32,WH_3,SUP_4,North,9.0,542.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,5.39,8.0,4.0,10.714285714285714,11.233333333333333,5.992058236095696,3.0,10.0,24.0,298.0,0,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,1.3297872340425532,0
2024-10-25,SKU_32,WH_3,SUP_4,East,7.0,535.0,6.0,223.0,0.0,5.64,7.5,1.0,0.0,8.63,9.0,3.0,11.428571428571429,11.2,5.318431562567542,4.0,10.0,25.0,299.0,0,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,1.3297872340425532,0
2024-10-26,SKU_32,WH_3,SUP_4,East,10.0,525.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,6.58,7.0,14.0,12.0,11.133333333333333,4.3969686527576775,5.0,10.0,26.0,300.0,1,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,1.3297872340425532,0
2024-10-27,SKU_32,WH_3,SUP_4,South,14.0,511.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,13.33,10.0,18.0,11.428571428571429,10.933333333333334,4.353433237386477,6.0,10.0,27.0,301.0,1,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,1.3297872340425532,0
2024-10-28,SKU_32,WH_3,SUP_4,South,17.0,494.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,16.52,14.0,17.0,10.857142857142858,11.166666666666666,3.532165125838659,0.0,10.0,28.0,302.0,0,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,1.3297872340425532,0
2024-10-29,SKU_32,WH_3,SUP_4,East,9.0,485.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,7.07,17.0,11.0,10.857142857142858,11.333333333333334,3.532165125838659,1.0,10.0,29.0,303.0,0,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,1.3297872340425532,0
2024-10-30,SKU_32,WH_3,SUP_4,South,11.0,474.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,13.26,9.0,8.0,10.571428571428571,11.1,3.5989416433698,2.0,10.0,30.0,304.0,0,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,1.3297872340425532,0
2024-10-31,SKU_32,WH_3,SUP_4,North,14.0,460.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,10.37,11.0,9.0,11.0,11.433333333333334,3.415650255319918,3.0,10.0,31.0,305.0,0,-0.8660254037844386,0.5000000000000001,-0.8587639582758031,0.5123714121284235,1.3297872340425532,0
2024-11-01,SKU_32,WH_3,SUP_4,South,12.0,448.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,6.25,14.0,7.0,11.714285714285714,11.466666666666667,3.4503277967118193,4.0,11.0,1.0,306.0,0,-0.5000000000000004,0.8660254037844384,-0.8498170915275277,0.5270777086423724,1.3297872340425532,0
2024-11-02,SKU_32,WH_3,SUP_4,South,14.0,434.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,15.15,12.0,10.0,12.428571428571429,11.633333333333333,2.760262237369474,5.0,11.0,2.0,307.0,1,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,1.3297872340425532,0
2024-11-03,SKU_32,WH_3,SUP_4,North,2.0,432.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,2.88,14.0,14.0,13.0,11.6,2.581988897471669,6.0,11.0,3.0,308.0,1,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,1.3297872340425532,0
2024-11-04,SKU_32,WH_3,SUP_4,West,14.0,418.0,6.0,223.0,0.0,5.64,7.5,0.0,0.0,9.85,2.0,17.0,11.285714285714286,11.3,4.8205907561309935,0.0,11.0,4.0,309.0,0,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,1.3297872340425532,0
